DATE,SYM_ROOT,symbol,CPrc,OPrc,price_low_m,price_high_m,avg_price_m,total_vol_m,ivol_t,var_ratio3
2024-12-05,SPY,SPY,606.66,607.65,527.63,608.48,607.39568285,25753071,1.7327515E-7,0.1659121251
2024-12-06,SPY,SPY,607.81,607.38,605.36,609.74,607.98281808,25039426,1.2986464E-9,0.0249977987
2024-12-09,SPY,SPY,604.68,607.74,604,608.1388,605.74189178,30383524,6.4645206E-9,0.2789103925
2024-12-10,SPY,SPY,602.8,605.4,558.8,607.82,604.18067225,30651606,4.0177148E-8,0.0194700997
2024-12-11,SPY,SPY,607.46,605.77,602.6443,608.49,607.35592351,22602799,2.9067897E-9,0.2193899093
2024-12-12,SPY,SPY,604.33,606.64,602.97,607.5492,605.87966455,24963213,5.0117188E-9,0.1212503303
2024-12-13,SPY,SPY,604.21,606.38,570.46,607.13,604.39276051,29450654,3.412362E-8,0.0005784585
2024-12-16,SPY,SPY,606.79,606.01,604.4024,607.8704,606.83044657,33672637,2.2068081E-9,0.1738328433
2024-12-17,SPY,SPY,604.29,604.19,602.35,606.7023,604.06302217,38532339,3.2213702E-9,0.1109743637
2024-12-18,SPY,SPY,586.28,604,585.89,607.14,597.25351587,80661893,5.3801841E-8,0.6439715127
2024-12-19,SPY,SPY,586.1,591.36,585.85,602.9386,589.18528939,70806961,1.1048733E-8,0.052097417
2024-12-20,SPY,SPY,591.15,581.83,578.04,603.4,590.17277601,104003403,3.1779431E-8,0.2601100012
2024-12-23,SPY,SPY,594.69,590.92,587.65,605.23,591.94619655,42481405,1.065349E-8,0.3384762311
2024-12-24,SPY,SPY,601.3,596.1,594.8434,604,598.84576624,23243355,2.2493841E-8,0.1573179247
2024-12-26,SPY,SPY,601.34,599.48,598.08,602.49,600.88827412,26587688,1.160971E-9,0.3836989864
2024-12-27,SPY,SPY,595.01,597.5,590.7647,607.66,593.86644821,53839273,2.6340255E-8,0.113321918
2024-12-30,SPY,SPY,588.22,587.9,584.4,594.6189,588.25906288,45303032,1.4155973E-8,0.1281977845
2024-12-31,SPY,SPY,586.08,589.96,584.42,590.64,586.8935773,46642469,4.1944586E-9,0.1038433324
